Timestamp,FrameTime(ms),InferenceTime(ms),TotalTime(ms),FPS,Flood_Lat,Flood_Lon
1970-01-01 08:03:30,18.74,12.28,18.97,46.10,0.00000,0.00000
1970-01-01 08:03:31,26.47,14.64,26.74,45.79,0.00000,0.00000
1970-01-01 08:03:31,22.07,10.22,22.31,45.75,0.00000,0.00000
1970-01-01 08:03:31,19.96,12.23,20.26,45.85,0.00000,0.00000
1970-01-01 08:03:31,18.02,12.50,18.26,46.24,0.00000,0.00000
1970-01-01 08:03:31,17.81,12.20,18.07,46.62,0.00000,0.00000
1970-01-01 08:03:31,15.56,10.17,15.79,47.26,0.00000,0.00000
1970-01-01 08:03:31,15.45,10.26,15.67,47.88,0.00000,0.00000
1970-01-01 08:03:31,15.71,10.19,15.94,48.50,0.00000,0.00000
1970-01-01 08:03:31,14.93,10.16,15.15,49.15,0.00000,0.00000
1970-01-01 08:03:31,16.22,10.18,16.45,49.74,0.00000,0.00000
1970-01-01 08:03:31,14.99,10.17,15.24,50.39,0.00000,0.00000
1970-01-01 08:03:31,15.11,10.17,15.33,51.04,0.00000,0.00000
1970-01-01 08:03:31,15.04,10.18,15.27,51.69,0.00000,0.00000
1970-01-01 08:03:31,16.09,10.57,16.33,52.30,0.00000,0.00000
1970-01-01 08:03:31,15.57,10.16,15.79,52.93,0.00000,0.00000
1970-01-01 08:03:31,15.49,10.14,15.71,53.57,0.00000,0.00000
1970-01-01 08:03:31,15.70,10.26,15.93,54.16,0.00000,0.00000
1970-01-01 08:03:31,15.71,10.15,15.94,54.78,0.00000,0.00000
1970-01-01 08:03:31,15.02,10.16,15.23,55.43,0.00000,0.00000
1970-01-01 08:03:31,16.02,10.14,16.26,56.05,0.00000,0.00000
1970-01-01 08:03:31,15.08,10.24,15.32,56.69,0.00000,0.00000
1970-01-01 08:03:31,15.17,10.17,15.40,57.33,0.00000,0.00000
1970-01-01 08:03:31,15.06,10.18,15.29,57.98,0.00000,0.00000
1970-01-01 08:03:31,16.03,10.53,16.26,58.59,0.00000,0.00000
1970-01-01 08:03:31,15.61,10.16,15.83,59.21,0.00000,0.00000
1970-01-01 08:03:31,16.12,10.16,16.35,59.76,0.00000,0.00000
1970-01-01 08:03:31,15.53,10.20,15.76,60.40,0.00000,0.00000
1970-01-01 08:03:31,15.80,10.22,16.11,61.09,0.00000,0.00000
1970-01-01 08:03:31,15.03,10.23,15.28,61.58,0.00000,0.00000
1970-01-01 08:03:31,16.23,10.28,16.46,61.86,0.00000,0.00000
1970-01-01 08:03:32,15.10,10.22,15.34,62.81,0.00000,0.00000
1970-01-01 08:03:32,15.44,10.23,15.69,63.45,0.00000,0.00000
1970-01-01 08:03:32,15.07,10.21,15.30,64.00,0.00000,0.00000
1970-01-01 08:03:32,16.16,10.60,16.40,64.21,0.00000,0.00000
1970-01-01 08:03:32,15.57,10.23,15.81,64.48,0.00000,0.00000
1970-01-01 08:03:32,14.98,10.17,15.21,64.56,0.00000,0.00000
1970-01-01 08:03:32,15.96,10.17,16.24,64.49,0.00000,0.00000
1970-01-01 08:03:32,15.01,10.20,15.23,64.59,0.00000,0.00000
1970-01-01 08:03:32,15.78,10.15,16.00,64.47,0.00000,0.00000
1970-01-01 08:03:32,15.52,10.18,15.76,64.56,0.00000,0.00000
1970-01-01 08:03:32,15.18,10.22,15.49,64.54,0.00000,0.00000
1970-01-01 08:03:32,15.05,10.20,15.29,64.55,0.00000,0.00000
1970-01-01 08:03:32,15.06,10.19,15.31,64.54,0.00000,0.00000
1970-01-01 08:03:32,15.74,10.24,15.99,64.59,0.00000,0.00000
1970-01-01 08:03:32,15.20,10.22,15.45,64.64,0.00000,0.00000
1970-01-01 08:03:32,15.98,10.57,16.22,64.58,0.00000,0.00000
1970-01-01 08:03:32,16.08,10.43,16.39,64.53,0.00000,0.00000
1970-01-01 08:03:32,16.73,10.27,16.98,64.40,0.00000,0.00000
1970-01-01 08:03:32,15.56,10.23,15.80,64.32,0.00000,0.00000
1970-01-01 08:03:32,15.95,10.18,16.18,64.33,0.00000,0.00000
1970-01-01 08:03:32,15.19,10.18,15.45,64.31,0.00000,0.00000
1970-01-01 08:03:32,16.22,10.21,16.46,64.17,0.00000,0.00000
