waypoint_id,wp_publish_ns,wp_received_ns,wp_received_latency_ms,px4_response_ns,wp_to_px4_ms,total_end_to_end_ms
0,1761112412865387686,1761112412869729878,4.34,1761112412875935493,10.55,N/A
0,1761112413074239016,1761112413093295061,19.06,,,
0,1761112413074239016,1761112413093295061,19.06,1761112413096749169,22.51,N/A
0,1761112413304275231,1761112413306598898,2.32,,,
0,1761112413304275231,1761112413306598898,2.32,1761112413333710307,29.44,N/A
0,1761112413538182640,1761112413546845704,8.66,,,
0,1761112413538182640,1761112413546845704,8.66,1761112413575126033,36.94,N/A
0,1761112413749216657,1761112413753889094,4.67,,,
0,1761112413749216657,1761112413753889094,4.67,1761112413786576780,37.36,N/A
0,1761112413968318275,1761112413970480502,2.16,,,
0,1761112413968318275,1761112413970480502,2.16,1761112414027099939,58.78,N/A
0,1761112414166517518,1761112414170524785,4.01,,,
0,1761112414166517518,1761112414170524785,4.01,1761112414183341130,16.82,N/A
0,1761112414374385038,1761112414376149442,1.76,,,
0,1761112414374385038,1761112414376149442,1.76,1761112414428611356,54.23,N/A
0,1761112414594965760,1761112414596632628,1.67,,,
0,1761112414594965760,1761112414596632628,1.67,1761112414609289187,14.32,N/A
0,1761112414811054692,1761112414813817401,2.76,,,
0,1761112414811054692,1761112414813817401,2.76,1761112414841432124,30.38,N/A
0,1761112415065406414,1761112415067533375,2.13,,,
0,1761112415065406414,1761112415067533375,2.13,1761112415074702558,9.30,N/A
0,1761112415340300035,1761112415343705375,3.41,,,
0,1761112415340300035,1761112415343705375,3.41,1761112415371794758,31.49,N/A
0,1761112415612608453,1761112415615360445,2.75,,,
0,1761112415612608453,1761112415615360445,2.75,1761112415632842734,20.23,N/A
0,1761112415870558591,1761112415872041133,1.48,,,
0,1761112415870558591,1761112415872041133,1.48,1761112415890439393,19.88,N/A
0,1761112416088036559,1761112416099541360,11.50,,,
0,1761112416088036559,1761112416099541360,11.50,1761112416102668116,14.63,N/A
0,1761112416342731674,1761112416345999527,3.27,,,
0,1761112416342731674,1761112416345999527,3.27,1761112416347160004,4.43,N/A
0,1761112416543872181,1761112416546891520,3.02,,,
0,1761112416543872181,1761112416546891520,3.02,1761112416557453186,13.58,N/A
0,1761112416779888639,1761112416786147959,6.26,,,
0,1761112416779888639,1761112416786147959,6.26,1761112416803758570,23.87,N/A
0,1761112417005190047,1761112417010723430,5.53,,,
0,1761112417005190047,1761112417010723430,5.53,1761112417050901750,45.71,N/A
0,1761112417229813179,1761112417243424056,13.61,,,
0,1761112417229813179,1761112417243424056,13.61,1761112417351888582,122.08,N/A
0,1761112417423313068,1761112417427923641,4.61,,,
0,1761112417423313068,1761112417427923641,4.61,1761112417469915851,46.60,N/A
0,1761112417650799005,1761112417655059849,4.26,,,
0,1761112417650799005,1761112417655059849,4.26,1761112417686394930,35.60,N/A
0,1761112417863405717,1761112417868737661,5.33,,,
0,1761112417863405717,1761112417868737661,5.33,1761112417904851167,41.45,N/A
0,1761112418131937071,1761112418142412864,10.48,,,
0,1761112418131937071,1761112418142412864,10.48,1761112418169821331,37.88,N/A
0,1761112418409058274,1761112418412763171,3.70,,,
0,1761112418409058274,1761112418412763171,3.70,1761112418419787241,10.73,N/A
0,1761112418667936292,1761112418671343842,3.41,,,
0,1761112418667936292,1761112418671343842,3.41,1761112418673486912,5.55,N/A
0,1761112418864000414,1761112418865399861,1.40,,,
0,1761112418864000414,1761112418865399861,1.40,1761112418886222727,22.22,N/A
0,1761112419079523789,1761112419081136008,1.61,,,
0,1761112419079523789,1761112419081136008,1.61,1761112419110399959,30.88,N/A
0,1761112419282772201,1761112419286006288,3.23,,,
0,1761112419282772201,1761112419286006288,3.23,1761112419313451965,30.68,N/A
0,1761112419473843956,1761112419477827378,3.98,,,
0,1761112419473843956,1761112419477827378,3.98,1761112419487322310,13.48,N/A
0,1761112419670299652,1761112419672305882,2.01,,,
0,1761112419670299652,1761112419672305882,2.01,1761112419683330305,13.03,N/A
0,1761112419875359182,1761112419887193782,11.83,,,
0,1761112419875359182,1761112419887193782,11.83,1761112419895469725,20.11,N/A
0,1761112420079247488,1761112420081061736,1.81,,,
0,1761112420079247488,1761112420081061736,1.81,1761112420108507667,29.26,N/A
0,1761112420273017666,1761112420277610672,4.59,,,
0,1761112420273017666,1761112420277610672,4.59,1761112420350857882,77.84,N/A
0,1761112420480722999,1761112420485848968,5.13,,,
0,1761112420480722999,1761112420485848968,5.13,1761112420497353753,16.63,N/A
0,1761112420703012812,1761112420725909074,22.90,,,
0,1761112420703012812,1761112420725909074,22.90,1761112420747517830,44.51,N/A
0,1761112420988911572,1761112420999685247,10.77,,,
0,1761112420988911572,1761112420999685247,10.77,1761112421005503322,16.59,N/A
0,1761112421259750652,1761112421266898762,7.15,,,
0,1761112421259750652,1761112421266898762,7.15,1761112421279892468,20.14,N/A
0,1761112421518027106,1761112421520219176,2.19,,,
0,1761112421518027106,1761112421520219176,2.19,1761112421572179331,54.15,N/A
0,1761112421803040368,1761112421805788682,2.75,,,
0,1761112421803040368,1761112421805788682,2.75,1761112421830048536,27.01,N/A
0,1761112421982281598,1761112421984184973,1.90,,,
0,1761112421982281598,1761112421984184973,1.90,1761112422130817197,148.54,N/A
0,1761112422185991264,1761112422197867001,11.88,,,
0,1761112422185991264,1761112422197867001,11.88,1761112422238881222,52.89,N/A
0,1761112422439829541,1761112422450663972,10.83,,,
0,1761112422439829541,1761112422450663972,10.83,1761112422473347554,33.52,N/A
0,1761112422798003818,1761112422803373662,5.37,,,
0,1761112422798003818,1761112422803373662,5.37,1761112422855454361,57.45,N/A
0,1761112423290284853,1761112423296240439,5.96,,,
0,1761112423290284853,1761112423296240439,5.96,1761112423318294784,28.01,N/A
0,1761112423570472627,1761112423575179352,4.71,,,
0,1761112423570472627,1761112423575179352,4.71,1761112423602392699,31.92,N/A
0,1761112423844101969,1761112423859156985,15.06,,,
0,1761112423844101969,1761112423859156985,15.06,1761112423867089763,22.99,N/A
0,1761112424131627570,1761112424133592442,1.96,,,
0,1761112424131627570,1761112424133592442,1.96,1761112424234206598,102.58,N/A
0,1761112424386610118,1761112424393277730,6.67,,,
0,1761112424386610118,1761112424393277730,6.67,1761112424411059704,24.45,N/A
0,1761112424718139921,1761112424721021276,2.88,,,
0,1761112424718139921,1761112424721021276,2.88,1761112424730968383,12.83,N/A
0,1761112424972297835,1761112424973656830,1.36,,,
0,1761112424972297835,1761112424973656830,1.36,1761112424991486257,19.19,N/A
0,1761112425183802350,1761112425186799627,3.00,,,
0,1761112425183802350,1761112425186799627,3.00,1761112425203392117,19.59,N/A
0,1761112425359770635,1761112425362764411,2.99,,,
0,1761112425359770635,1761112425362764411,2.99,1761112425371184965,11.41,N/A
0,1761112425554332484,1761112425567831969,13.50,,,
0,1761112425554332484,1761112425567831969,13.50,1761112425574426340,20.09,N/A
0,1761112425733978189,1761112425735344391,1.37,,,
0,1761112425733978189,1761112425735344391,1.37,1761112425814081772,80.10,N/A
0,1761112425918952377,1761112425921769864,2.82,,,
0,1761112425918952377,1761112425921769864,2.82,1761112425933532547,14.58,N/A
0,1761112426114388121,1761112426117709794,3.32,,,
0,1761112426114388121,1761112426117709794,3.32,1761112426154826543,40.44,N/A
0,1761112426336748386,1761112426343695701,6.95,,,
0,1761112426336748386,1761112426343695701,6.95,1761112426362800960,26.05,N/A
0,1761112426510347837,1761112426513966655,3.62,,,
0,1761112426510347837,1761112426513966655,3.62,1761112426538230408,27.88,N/A
0,1761112426740900556,1761112426742184532,1.28,,,
0,1761112426740900556,1761112426742184532,1.28,1761112426862533945,121.63,N/A
0,1761112426992740918,1761112426996349233,3.61,,,
0,1761112426992740918,1761112426996349233,3.61,1761112427033065179,40.32,N/A
0,1761112427213073197,1761112427214614809,1.54,,,
0,1761112427213073197,1761112427214614809,1.54,1761112427263974566,50.90,N/A
0,1761112427498424135,1761112427504865210,6.44,,,
0,1761112427498424135,1761112427504865210,6.44,1761112427545431573,47.01,N/A
0,1761112427748190136,1761112427751366025,3.18,,,
0,1761112427748190136,1761112427751366025,3.18,1761112427785640650,37.45,N/A
0,1761112427969928971,1761112427979450903,9.52,,,
0,1761112427969928971,1761112427979450903,9.52,1761112428008789171,38.86,N/A
0,1761112428169656943,1761112428174108950,4.45,,,
0,1761112428169656943,1761112428174108950,4.45,1761112428196642833,26.99,N/A
0,1761112428359114776,1761112428362448068,3.33,,,
0,1761112428359114776,1761112428362448068,3.33,1761112428407036822,47.92,N/A
0,1761112428551679245,1761112428553207795,1.53,,,
0,1761112428551679245,1761112428553207795,1.53,1761112428571399143,19.72,N/A
0,1761112428778782095,1761112428782387764,3.61,,,
0,1761112428778782095,1761112428782387764,3.61,1761112428783545132,4.76,N/A
0,1761112428966395653,1761112428968841736,2.45,,,
0,1761112428966395653,1761112428968841736,2.45,1761112429004179526,37.78,N/A
0,1761112429151416273,1761112429157786173,6.37,,,
0,1761112429151416273,1761112429157786173,6.37,1761112429245746225,94.33,N/A
0,1761112429360183205,1761112429365728772,5.55,,,
0,1761112429360183205,1761112429365728772,5.55,1761112429407002764,46.82,N/A
0,1761112429646608416,1761112429652183151,5.57,,,
0,1761112429646608416,1761112429652183151,5.57,1761112429770594844,123.99,N/A
0,1761112429956568559,1761112429963680915,7.11,,,
0,1761112429956568559,1761112429963680915,7.11,1761112430037247763,80.68,N/A
0,1761112430236103335,1761112430254600499,18.50,,,
0,1761112430236103335,1761112430254600499,18.50,1761112430260663000,24.56,N/A
0,1761112430480415524,1761112430482952831,2.54,,,
0,1761112430480415524,1761112430482952831,2.54,1761112430515651373,35.24,N/A
0,1761112430683156009,1761112430687571130,4.42,,,
0,1761112430683156009,1761112430687571130,4.42,1761112430697961605,14.81,N/A
0,1761112430885756605,1761112430887409413,1.65,,,
0,1761112430885756605,1761112430887409413,1.65,1761112430917176160,31.42,N/A
0,1761112431107713660,1761112431109396891,1.68,,,
0,1761112431107713660,1761112431109396891,1.68,1761112431137511324,29.80,N/A
0,1761112431294091034,1761112431298712356,4.62,,,
0,1761112431294091034,1761112431298712356,4.62,1761112431399646669,105.56,N/A
0,1761112431467599747,1761112431473015884,5.42,,,
0,1761112431467599747,1761112431473015884,5.42,1761112431486462751,18.86,N/A
0,1761112431642937990,1761112431644421169,1.48,,,
0,1761112431642937990,1761112431644421169,1.48,1761112431676544168,33.61,N/A
0,1761112431850306731,1761112431855064451,4.76,,,
0,1761112431850306731,1761112431855064451,4.76,1761112431880156322,29.85,N/A
0,1761112432067003840,1761112432069961395,2.96,,,
0,1761112432067003840,1761112432069961395,2.96,1761112432103876710,36.87,N/A
0,1761112432258255699,1761112432259571196,1.32,,,
0,1761112432258255699,1761112432259571196,1.32,1761112432321291452,63.04,N/A
0,1761112432434469337,1761112432436404055,1.93,,,
0,1761112432434469337,1761112432436404055,1.93,1761112432489691092,55.22,N/A
0,1761112432716256759,1761112432718154812,1.90,,,
0,1761112432716256759,1761112432718154812,1.90,1761112432733123489,16.87,N/A
0,1761112432975340730,1761112432982029599,6.69,,,
0,1761112432975340730,1761112432982029599,6.69,1761112432991372435,16.03,N/A
0,1761112433256856931,1761112433265850632,8.99,,,
0,1761112433256856931,1761112433265850632,8.99,1761112433282941458,26.08,N/A
0,1761112433514778211,1761112433519369056,4.59,,,
0,1761112433514778211,1761112433519369056,4.59,1761112433527740824,12.96,N/A
0,1761112433715702177,1761112433725854340,10.15,,,
0,1761112433715702177,1761112433725854340,10.15,1761112433731697185,16.00,N/A
0,1761112433952212562,1761112433953637076,1.42,,,
0,1761112433952212562,1761112433953637076,1.42,1761112434006259936,54.05,N/A
0,1761112434137580056,1761112434141488423,3.91,,,
0,1761112434137580056,1761112434141488423,3.91,1761112434152873922,15.29,N/A
0,1761112434368518596,1761112434371977789,3.46,,,
0,1761112434368518596,1761112434371977789,3.46,1761112434385792597,17.27,N/A
0,1761112434579753030,1761112434584907057,5.15,,,
0,1761112434579753030,1761112434584907057,5.15,1761112434595822365,16.07,N/A
0,1761112434788041521,1761112434789315359,1.27,,,
0,1761112434788041521,1761112434789315359,1.27,1761112434888136014,100.09,N/A
0,1761112434978774037,1761112434980071028,1.30,,,
0,1761112434978774037,1761112434980071028,1.30,1761112434997318712,18.54,N/A
0,1761112435177651705,1761112435178984394,1.33,,,
0,1761112435177651705,1761112435178984394,1.33,1761112435211453690,33.80,N/A
0,1761112435372991469,1761112435377582394,4.59,,,
0,1761112435372991469,1761112435377582394,4.59,1761112435402632162,29.64,N/A
0,1761112435574928439,1761112435576321308,1.39,,,
0,1761112435748132936,1761112435752835554,4.70,,,
0,1761112435748132936,1761112435752835554,4.70,1761112435827161008,79.03,N/A
0,1761112436083860076,1761112436085378380,1.52,,,
0,1761112436083860076,1761112436085378380,1.52,1761112436163289460,79.43,N/A
0,1761112436353953858,1761112436362496201,8.54,,,
0,1761112436353953858,1761112436362496201,8.54,1761112436386083211,32.13,N/A
0,1761112436556417940,1761112436565039850,8.62,,,
0,1761112436556417940,1761112436565039850,8.62,1761112436581855751,25.44,N/A
0,1761112436753999666,1761112436760642273,6.64,,,
0,1761112436753999666,1761112436760642273,6.64,1761112436761794210,7.79,N/A
0,1761112436951005551,1761112436952223553,1.22,,,
0,1761112436951005551,1761112436952223553,1.22,1761112436974928795,23.92,N/A
0,1761112437159287267,1761112437165060982,5.77,,,
0,1761112437159287267,1761112437165060982,5.77,1761112437177847666,18.56,N/A
0,1761112437376182381,1761112437381041221,4.86,,,
0,1761112437376182381,1761112437381041221,4.86,1761112437383144088,6.96,N/A
0,1761112437567615411,1761112437570832607,3.22,,,
0,1761112437567615411,1761112437570832607,3.22,1761112437640897909,73.28,N/A
0,1761112437777096652,1761112437788084030,10.99,,,
0,1761112437777096652,1761112437788084030,10.99,1761112437790949331,13.85,N/A
0,1761112437965502239,1761112437966905775,1.40,,,
0,1761112437965502239,1761112437966905775,1.40,1761112437998557154,33.05,N/A
0,1761112438149596360,1761112438155981597,6.39,,,
0,1761112438149596360,1761112438155981597,6.39,1761112438192396916,42.80,N/A
0,1761112438355221819,1761112438366218440,11.00,,,
0,1761112438355221819,1761112438366218440,11.00,1761112438385843648,30.62,N/A
0,1761112438604666382,1761112438623736268,19.07,,,
0,1761112438604666382,1761112438623736268,19.07,1761112438643339300,38.67,N/A
0,1761112438846102961,1761112438849878046,3.78,,,
0,1761112438846102961,1761112438849878046,3.78,1761112438856853771,10.75,N/A
0,1761112439115378268,1761112439117648736,2.27,,,
0,1761112439115378268,1761112439117648736,2.27,1761112439131089298,15.71,N/A
0,1761112439372944936,1761112439385289581,12.34,,,
0,1761112439372944936,1761112439385289581,12.34,1761112439387888011,14.94,N/A
0,1761112439567754946,1761112439574062195,6.31,,,
0,1761112439567754946,1761112439574062195,6.31,1761112439586890848,19.14,N/A
0,1761112439764660596,1761112439767608419,2.95,,,
0,1761112439764660596,1761112439767608419,2.95,1761112439809920316,45.26,N/A
0,1761112439966061183,1761112439969024273,2.96,,,
0,1761112439966061183,1761112439969024273,2.96,1761112439976222569,10.16,N/A
0,1761112440137811952,1761112440145644962,7.83,,,
0,1761112440137811952,1761112440145644962,7.83,1761112440177741388,39.93,N/A
0,1761112440349399143,1761112440350579238,1.18,,,
0,1761112440349399143,1761112440350579238,1.18,1761112440390724395,41.33,N/A
0,1761112440571747511,1761112440573538733,1.79,,,
0,1761112440571747511,1761112440573538733,1.79,1761112440603155117,31.41,N/A
0,1761112440760112289,1761112440761998472,1.89,,,
0,1761112440760112289,1761112440761998472,1.89,1761112440819224337,59.11,N/A
0,1761112440973241258,1761112440977723077,4.48,,,
0,1761112440973241258,1761112440977723077,4.48,1761112441019380305,46.14,N/A
