Waypoint_Timestamp_ns,AI_Inference_Latency_ms
1761124769521311149,142.46
1761124769688029165,161.02
1761124769847667618,154.23
1761124770004902629,148.14
1761124770150633867,139.86
1761124770320681252,155.94
1761124770491786847,163.68
1761124770664534819,166.57
1761124770841843326,171.23
1761124771080765264,232.46
1761124771403787569,311.65
1761124771576955688,166.33
1761124771758925381,175.55
1761124772009825462,239.61
1761124772182569703,167.59
1761124772358385110,170.34
1761124772515650344,150.93
1761124772669218439,147.66
1761124772828566551,154.12
1761124772994204759,156.72
1761124773180590657,170.99
1761124773352949787,165.79
1761124773507342717,148.29
1761124773670971501,156.67
1761124773842386022,165.71
1761124774030328621,176.68
1761124774263999531,211.80
1761124774474192517,198.66
1761124774681376981,202.00
1761124774887610286,192.08
1761124775051981297,153.31
1761124775223179565,166.35
1761124775390703833,161.83
1761124775538924541,143.19
1761124775679243673,135.74
1761124775827890991,143.18
1761124776002660267,171.06
1761124776190591302,182.26
1761124776362111643,164.92
1761124776525335397,157.28
1761124776698810193,168.02
1761124776854498907,151.04
1761124777026328274,166.99
1761124777258399295,225.73
1761124777475796052,210.90
1761124777707103465,221.26
1761124777895662011,179.93
1761124778057140763,153.94
1761124778246088080,179.49
1761124778417413823,159.19
1761124778577296969,153.73
1761124778746179736,162.23
1761124778920598908,166.95
1761124779111850240,183.83
1761124779288959128,169.00
1761124779464865292,168.29
1761124779639457346,168.86
1761124779801599319,155.00
1761124779995925714,189.38
1761124780225533596,219.50
1761124780406785359,173.55
1761124780600542457,188.33
1761124780804686519,198.95
1761124780969912130,155.80
1761124781126992387,148.36
1761124781291001136,157.53
1761124781442355137,146.37
1761124781623622533,174.57
1761124781802339550,166.05
1761124781967069126,158.60
1761124782160320876,178.31
1761124782354182795,186.55
1761124782548690876,176.47
1761124782732127824,176.09
1761124782919079207,179.76
1761124783130817970,204.03
1761124783404740124,262.75
1761124783614635223,202.09
1761124783824799386,203.04
1761124783992288068,162.07
1761124784136127054,139.31
1761124784298547550,157.93
1761124784474769476,169.47
1761124784624843604,144.20
1761124784793011678,162.30
1761124784949687754,148.77
1761124785133956638,175.78
1761124785346444153,207.00
1761124785488491790,135.23
1761124785659545285,160.21
1761124785814183043,150.12
1761124786008864716,189.31
1761124786181213409,166.50
1761124786380294349,192.57
1761124786588779578,199.05
1761124786799365876,199.33
1761124786972427361,167.62
1761124787135683317,158.13
1761124787307193421,166.59
1761124787475219831,154.76
1761124787663400506,178.38
1761124787848457173,177.60
1761124788027166300,171.96
1761124788207926861,172.81
1761124788370484146,153.97
1761124788536988550,161.00
1761124788710371078,165.66
1761124788872932704,154.57
1761124789085704315,207.70
1761124789280907428,189.77
1761124789447027832,160.78
1761124789618634962,164.43
1761124789796109170,170.86
1761124789945251184,143.86
1761124790117151571,163.63
1761124790289614742,166.70
1761124790457200109,160.83
1761124790624673095,159.57
1761124790790606446,160.12
1761124790962387313,164.02
1761124791132769708,159.63
1761124791307319045,167.84
1761124791484300895,169.07
1761124791652956223,163.19
1761124791846976831,185.37
1761124792035552763,180.57
1761124792192353722,151.51
1761124792353215875,156.16
1761124792523481590,165.93
1761124792733859939,202.73
1761124792910458863,165.82
1761124793087604551,169.23
1761124793257258432,165.29
1761124793439361475,172.53
1761124793609094867,159.11
1761124793774418731,155.99
1761124793961348403,179.06
1761124794122989229,155.88
1761124794274469104,144.55
1761124794433423238,154.05
1761124794610056495,169.89
1761124794815800837,199.62
1761124795017259341,196.81
1761124795198087314,175.24
1761124795433214956,226.96
1761124795661081624,218.60
1761124795865252548,187.21
1761124796054506074,180.98
1761124796223584577,160.68
1761124796394017961,159.83
1761124796585737493,185.11
1761124796765061070,172.35
1761124796934217398,158.79
1761124797090103120,147.85
1761124797257645892,160.57
1761124797496267105,227.03
1761124797690721420,187.23
1761124797846803554,151.34
1761124798034710929,181.24
1761124798198660825,152.97
1761124798432644189,229.86
1761124798633950478,192.93
1761124798787588711,148.50
1761124798930549112,138.61
1761124799078931099,143.29
1761124799225587146,141.80
1761124799388547094,158.50
1761124799552211800,158.38
1761124799731305120,169.36
1761124799919187448,174.94
1761124800109327255,180.48
1761124800321072158,203.23
1761124800464174552,135.99
1761124800609674857,140.47
1761124800778106282,163.61
1761124800965933598,180.98
1761124801157007814,185.81
1761124801374101598,210.24
1761124801565398706,184.74
1761124801737009603,166.02
1761124801911432736,167.02
1761124802046672694,131.12
1761124802181263927,130.23
1761124802319022701,131.78
1761124802467981639,144.15
1761124802643810602,170.53
1761124802817624478,168.02
1761124802985002138,162.70
1761124803147865760,157.56
1761124803324331077,169.26
1761124803498956091,166.54
1761124803754444163,246.86
1761124803970831593,209.99
1761124804189812187,211.53
1761124804408241461,207.33
1761124804600341879,186.30
1761124804777745121,170.53
1761124804935024722,151.37
1761124805106878599,163.02
1761124805274889901,160.23
1761124805448549781,162.16
1761124805598505106,144.35
1761124805762526591,157.51
1761124805929375728,156.79
1761124806090951749,154.18
1761124806248374787,151.07
1761124806416667979,159.13
1761124806587349040,166.18
1761124806804824765,209.92
1761124807013476983,200.06
1761124807223613604,203.24
1761124807433938079,197.88
1761124807606228380,165.97
1761124807786693704,176.08
1761124807993107560,200.51
1761124808160274294,159.26
1761124808318340075,151.09
1761124808495339416,170.48
1761124808657155802,156.48
1761124808828718199,163.78
1761124809011337932,175.00
1761124809178473108,154.27
1761124809315421322,130.92
1761124809451023116,130.49
1761124809599707805,140.96
1761124809753671403,148.02
1761124809904740124,146.66
1761124810417484472,186.31
1761124810593764630,169.60
1761124810750002502,146.92
1761124810913094268,158.49
1761124811082078462,163.18
1761124811241055206,153.81
1761124811392284945,143.22
1761124811565320781,166.45
1761124811743181688,171.93
1761124811935600720,182.47
1761124812139137672,197.29
1761124812312238797,157.44
1761124812473186726,155.66
1761124812650672951,171.02
1761124812833968831,179.02
1761124813100333877,258.16
1761124813332934819,211.11
1761124813495713438,156.65
1761124813677728311,173.53
1761124813844978562,159.14
1761124814013771825,164.09
1761124814187231137,164.61
1761124814344756959,152.42
1761124814501233128,150.40
1761124814663242203,154.06
1761124814830885027,154.14
1761124815006752122,167.61
1761124815170086259,158.05
1761124815357576982,181.05
1761124815590394901,220.71
1761124815849739151,252.91
1761124816022695265,166.20
1761124816184769647,150.77
1761124816327200327,136.44
1761124816495238650,159.91
1761124816666023806,166.74
1761124816841610289,168.44
1761124816992998543,144.61
1761124817147368117,148.90
1761124817323221312,169.95
1761124817486172609,155.62
1761124817645997213,151.08
1761124817803807025,152.16
1761124817974244333,160.88
1761124818146892704,165.46
1761124818356316121,201.17
1761124818529492115,163.27
1761124818731083797,190.99
1761124818953447139,212.56
1761124819127203173,166.54
1761124819294287415,160.91
1761124819467333472,166.65
1761124819637061402,163.18
1761124819811029606,164.52
1761124819992681298,174.31
1761124820171009893,168.79
1761124820349460633,167.20
1761124820508809693,152.65
1761124820665399914,150.77
1761124820803508387,132.79
1761124820947210569,139.01
1761124821091890562,140.82
1761124821310291798,211.92
1761124821538895417,216.25
1761124821747882656,204.75
1761124821983517473,228.97
1761124822158225014,163.82
1761124822332385495,166.07
1761124822499460870,158.97
1761124822669640527,163.27
1761124822828918658,152.68
1761124822963479541,128.80
1761124823135065967,164.79
1761124823309309143,166.54
1761124823473673938,152.70
1761124823642953416,160.39
1761124823840089788,189.29
1761124824024853852,176.97
1761124824265992734,225.86
1761124824465432064,191.83
1761124824693625285,215.53
1761124824960880108,261.13
1761124825178297662,211.46
1761124825355579730,169.17
1761124825514872582,154.00
1761124825670619478,151.47
1761124825826564122,150.92
1761124826004191342,171.71
1761124826214864307,204.68
1761124826420256259,196.53
1761124826591914616,164.67
1761124826750219117,153.56
1761124826908106670,151.62
1761124827101191719,186.40
1761124827290594925,183.86
1761124827477661394,178.30
1761124827646589161,163.64
1761124827840516422,188.84
1761124828001219493,155.44
1761124828149254470,140.92
1761124828320057053,163.01
1761124828490519814,160.39
1761124828643546685,146.70
1761124828825254650,172.01
1761124829008306752,174.69
1761124829176124458,162.04
1761124829369682062,184.71
1761124829531067071,152.56
1761124829675534512,139.62
1761124829817849894,137.89
1761124829977972959,154.61
1761124830160664976,175.26
1761124830344305507,177.62
1761124830512454757,163.52
1761124830675290911,154.31
1761124831154716555,138.77
1761124831313495787,133.26
1761124831474948334,154.21
1761124831623203454,141.71
1761124831803498875,171.43
1761124832006211074,197.12
1761124832150808005,137.76
1761124832354409386,185.24
1761124832523285141,164.38
1761124832688228605,160.26
1761124832875667869,178.66
1761124833112888596,227.00
1761124833315306578,196.71
1761124833545175843,218.35
1761124833740188819,184.29
1761124833894556763,149.56
1761124834078429849,177.59
1761124834253830339,166.11
1761124834417305662,156.82
1761124834575921267,152.09
1761124834741580679,161.93
1761124834905164240,152.31
1761124835059608223,149.93
1761124835220681947,154.06
1761124835389038691,162.00
1761124835573041555,174.65
1761124835754453448,169.77
1761124835982707214,219.40
1761124836221108210,224.80
1761124836399237242,173.42
1761124836590734820,186.64
1761124836743244966,148.58
1761124836911132942,161.39
1761124837084601055,166.88
1761124837248603864,156.75
1761124837410038255,154.68
1761124837575682700,160.16
1761124837751185239,168.91
1761124837920231162,163.76
1761124838089242800,163.79
1761124838272990587,177.36
1761124838417871421,135.61
1761124838579561959,155.46
1761124838751313000,166.08
1761124838948013250,190.30
1761124839137206063,180.18
1761124839298824410,154.68
1761124839469872524,164.64
1761124839628514764,152.62
1761124839800493534,167.52
1761124839982903858,177.43
1761124840145031263,154.09
1761124840328755583,172.67
1761124840487134509,150.72
1761124840630540150,139.11
1761124840774954046,139.45
1761124840923596605,144.21
1761124841106208016,174.68
1761124841268440786,155.45
1761124841407492441,132.78
1761124841566515729,153.79
1761124841797221100,222.17
1761124841985967161,183.81
1761124842158267568,165.27
1761124842346136628,181.67
1761124842518436499,168.14
1761124842698659477,173.34
1761124842848046537,143.92
1761124843005013666,150.39
1761124843165293893,154.40
1761124843329670855,155.44
1761124843495447203,157.47
1761124843658309160,154.71
1761124843836650583,170.88
1761124844019259004,178.15
1761124844196867621,170.94
1761124844376594236,173.86
1761124844577742202,192.76
1761124844808465158,225.68
1761124845005946213,189.59
1761124845237220394,217.41
1761124845430827882,183.07
1761124845597499899,161.31
1761124845745427766,141.18
1761124845909553841,159.04
1761124846091270356,165.13
1761124846255133941,157.67
1761124846422985329,158.84
1761124846583611006,154.95
1761124846760768883,167.98
1761124846925180774,157.83
1761124847114660574,184.71
1761124847295404543,175.24
1761124847507600940,204.68
1761124847799843567,285.07
1761124848041126955,233.02
1761124848265030257,214.45
1761124848414088006,143.54
1761124848559498982,137.11
1761124848703280232,138.68
1761124848885313289,172.93
1761124849048272166,153.88
1761124849234717680,172.64
1761124849404350314,159.61
1761124849577638324,163.16
1761124849746300256,159.91
1761124849917835153,164.84
1761124850081817869,155.95
1761124850239679786,148.15
1761124850410675570,165.82
1761124850573794522,158.17
1761124850755992047,172.83
1761124850986502360,221.28
1761124851163706072,169.53
1761124851311004613,141.85
1761124851463103370,146.39
1761124851604607934,136.89
1761124851752541125,143.23
1761124851915876192,159.24
1761124852088789151,166.11
1761124852241067187,146.88
1761124852414130187,164.20
1761124852588443868,168.07
1761124852759278038,165.43
1761124852934959296,169.69
1761124853100501841,159.64
1761124853280590820,173.30
1761124853493622545,203.11
1761124853812360379,313.98
1761124854152327869,334.86
1761124854423475500,253.41
1761124854600725177,167.45
1761124854772271076,164.06
1761124854952935023,173.34
1761124855107530553,146.75
1761124855327454106,214.00
1761124855609356354,264.91
1761124855843879548,222.16
1761124856037448092,184.59
1761124856200716319,158.58
1761124856369996560,163.78
1761124856574205171,198.99
1761124856791252249,208.33
1761124856983266019,183.03
1761124857195428131,206.33
1761124857379874186,176.78
1761124857563059523,175.93
1761124857727471923,158.08
1761124857862243403,129.69
1761124858003951721,136.79
1761124858168607912,159.07
1761124858316143122,141.86
1761124858486267041,165.79
1761124858650900662,155.93
1761124858827973046,170.34
1761124859003316168,165.72
1761124859168254717,159.26
1761124859356825573,183.18
1761124859580442472,211.61
1761124859755709785,166.19
1761124859945500502,184.34
1761124860176221648,220.21
1761124860367924545,185.41
1761124860545826175,172.79
1761124860706111784,153.47
1761124860851962115,141.63
1761124860991433180,135.31
1761124861145026193,148.19
1761124861313068619,157.76
1761124861482352311,164.11
1761124861656057518,168.85
1761124861837294520,174.03
1761124862007174799,161.02
1761124862183618168,169.98
1761124862393487546,196.06
1761124862608778880,206.57
1761124862808037688,192.93
1761124862980873478,164.65
1761124863128489080,142.03
1761124863280747453,148.04
1761124863442897229,156.46
1761124863583903553,133.84
1761124863748660834,156.42
1761124863918148318,161.70
1761124864107441090,181.50
1761124864312836942,192.56
1761124864483044652,162.72
1761124864650228950,162.77
1761124864835395426,177.96
1761124865009344978,169.26
1761124865197891812,182.16
1761124865386129319,181.68
1761124865559947463,165.37
1761124865737264420,170.36
1761124865911392030,168.31
1761124866085284722,168.53
1761124866247649934,155.37
1761124866410305860,157.15
1761124866566655610,151.15
1761124866697932335,125.72
1761124866830062392,127.19
1761124866978503064,143.87
1761124867125821903,142.58
1761124867272599117,142.67
1761124867555003401,161.85
1761124867736678455,173.68
1761124867885278089,144.28
1761124868048857241,157.55
1761124868251389266,193.52
1761124868476496209,216.62
1761124868644939074,164.32
1761124868796834627,143.04
1761124868935335150,134.56
1761124869173202559,164.73
1761124869359934104,178.50
1761124869529566083,160.34
1761124869695682449,160.01
1761124869838838181,136.68
1761124870006672455,161.75
1761124870176198239,163.73
1761124870342087987,158.48
1761124870485454606,138.61
1761124870645928552,153.19
1761124870845017971,188.84
1761124871037746409,185.75
1761124871220086128,176.68
1761124871432252842,200.16
1761124871621341503,185.11
1761124871783917808,156.54
1761124871974052367,177.22
1761124872209233044,229.77
1761124872392111106,175.07
1761124872569894266,169.72
1761124872752155263,170.39
1761124872961766958,203.88
1761124873216389143,249.30
1761124873397961951,174.94
1761124873656192752,247.71
1761124873917463235,249.50
1761124874125852752,195.59
1761124874457439731,327.32
1761124874614746938,146.44
1761124874796364537,177.23
1761124874974586752,168.38
1761124875147701550,162.81
1761124875320157548,166.18
1761124875468808533,142.14
1761124875624288715,150.26
1761124875804301492,175.47
1761124875961041275,150.79
1761124876125513870,158.39
1761124876304612315,171.65
1761124876515497343,204.65
1761124876754830019,224.24
1761124876954877787,194.31
1761124877158907900,197.30
1761124877456581079,282.18
1761124877628611725,165.77
1761124877786961517,153.01
1761124877960986212,162.79
1761124878116036776,147.45
1761124878279298597,157.24
1761124878452587713,166.29
1761124878632642112,172.05
1761124878801670639,160.24
1761124878963475279,155.83
1761124879120747982,149.92
1761124879255079043,128.71
1761124879415319113,154.06
1761124879650076975,223.64
1761124879873600682,209.48
1761124880088160331,209.18
1761124880266680889,171.19
1761124880411375681,136.17
1761124880551895037,135.79
1761124880689696266,134.34
1761124880838148512,144.38
1761124881022716312,179.99
1761124881196750931,168.16
1761124881364119054,161.44
1761124881499574452,131.27
1761124881653165305,148.70
1761124881795191051,137.47
1761124881954624407,152.50
1761124882130778218,169.61
1761124882303422239,164.65
1761124882506132877,194.22
1761124882709885846,191.68
1761124882900089395,185.07
1761124883103851014,196.76
1761124883251536473,141.83
1761124883394565287,136.94
1761124883560106128,161.55
1761124883743485487,176.71
1761124883910353283,155.27
1761124884090955510,173.87
1761124884271649894,173.78
1761124884432649420,152.53
1761124884577352117,140.49
1761124884733052469,150.97
1761124884869019816,131.90
1761124885037622580,163.25
1761124885263431649,220.63
1761124885433829190,164.34
1761124885631264521,187.31
1761124885833752304,193.93
1761124886023088359,180.06
1761124886233193764,205.63
1761124886409821833,171.77
1761124886615868635,196.44
1761124886827442273,206.58
1761124887027529884,186.04
1761124887214542234,180.02
1761124887362727130,142.57
1761124887530564119,161.49
1761124887700530356,162.56
1761124887881794235,174.70
1761124888052501029,165.64
1761124888285001043,226.45
1761124888473224207,181.13
1761124888690093599,207.15
1761124888894410531,194.45
1761124889065662649,166.29
1761124889229846148,158.30
1761124889399543608,161.01
1761124889554145258,148.59
1761124889711907429,150.23
1761124889861585653,144.45
1761124890006987903,140.32
1761124890158436885,147.07
1761124890328046461,164.90
1761124890509242081,173.80
1761124890693149898,176.04
1761124890896657329,197.00
1761124891100678328,192.68
1761124891366497056,255.58
1761124891586849626,207.23
1761124891774922845,177.34
1761124891930835310,149.90
1761124892115425336,179.19
1761124892281834203,158.07
1761124892462680422,175.84
1761124892630998573,159.98
1761124892820643799,182.98
1761124892995759980,166.90
1761124893174226350,173.53
1761124893330200358,148.08
1761124893482508801,147.22
1761124893646583979,155.86
1761124893817969352,163.52
1761124893997294181,174.60
1761124894169993705,167.65
1761124894360088741,183.34
1761124894569131927,203.22
1761124894727111978,151.40
1761124894897776346,162.78
1761124895071254460,164.02
1761124895252014797,172.71
1761124895405071507,148.77
1761124895566230667,155.36
1761124895732682546,159.21
1761124895902409888,160.05
1761124896060514435,152.03
1761124896201126907,134.01
1761124896383216724,176.66
1761124896585932563,195.94
1761124896881994067,287.43
1761124897101822413,212.07
1761124897338256883,230.94
1761124897504472362,160.35
1761124897673287480,157.80
1761124897839525457,159.94
1761124897991632524,144.65
1761124898128180126,131.87
1761124898278671103,145.61
1761124898417892985,134.75
1761124898597365104,175.39
1761124898766229435,163.59
1761124898932866202,152.81
1761124899098650616,160.24
1761124899234014105,129.91
1761124899389464596,148.99
1761124899584017160,188.78
1761124899753580629,160.98
1761124899939399235,178.52
1761124900163400006,216.79
1761124900351986245,182.72
1761124900532900815,167.11
1761124900716545789,175.37
1761124900854468469,129.30
1761124901026747698,165.35
1761124901193783565,154.87
1761124901366745835,164.32
1761124901550862720,173.55
1761124901710838508,153.09
1761124901879315423,160.55
1761124902045250628,159.13
1761124902225171610,170.94
1761124902416333552,183.06
1761124902632634474,207.58
1761124902860318898,212.84
1761124903034727033,169.77
1761124903234521615,189.16
1761124903414661439,172.37
1761124903588102263,166.19
1761124903765567481,171.80
1761124903930702739,156.29
1761124904097521392,159.83
1761124904277285356,168.29
1761124904441220861,157.95
1761124904614033235,165.44
1761124904788913576,169.34
1761124904969381938,174.22
1761124905139313348,164.02
1761124905319028511,172.15
1761124905561324247,233.14
1761124905785374218,216.60
1761124905996135756,204.96
1761124906237147082,233.18
1761124906384775749,141.38
1761124906557663355,164.02
1761124906846345260,283.63
1761124907007771297,156.52
1761124907144330342,131.71
1761124907285627721,136.60
1761124907455893218,166.37
1761124907642981419,175.67
1761124907807633862,159.46
1761124907983088877,169.68
1761124908113376616,123.07
1761124908316573128,197.16
1761124908526062505,202.12
1761124908754839484,223.00
1761124908966066316,205.15
1761124909149969524,176.78
1761124909306727432,151.59
1761124909477388483,165.18
1761124909646937889,162.93
1761124909837891320,184.74
1761124910021039014,175.69
1761124910188386674,158.21
1761124910358866853,162.43
1761124910515941345,149.94
1761124910682936798,156.38
1761124910848707298,160.63
1761124911010253703,155.62
1761124911172194601,155.46
1761124911387813397,203.41
1761124911590195904,195.89
1761124911781460241,173.72
1761124911977925665,189.23
1761124912235137891,248.65
1761124912412461135,170.00
1761124912566856869,148.48
1761124912766207810,193.46
1761124912954678566,175.89
1761124913118058523,156.60
1761124913274774794,149.43
1761124913432252541,150.85
1761124913571074092,132.99
1761124913716443161,140.71
1761124913864008431,141.89
1761124914014976859,146.75
1761124914198056417,177.20
1761124914351709916,148.07
1761124914613573108,197.11
1761124914847827885,223.57
1761124915035848295,180.25
1761124915206376959,162.83
1761124915365084863,153.00
1761124915508122752,138.32
1761124915663274735,149.43
1761124915837511103,169.02
1761124916015117414,170.09
1761124916185022279,164.13
1761124916392332801,199.46
1761124916546157671,148.81
1761124916702899060,151.24
1761124916891655167,184.19
1761124917119031924,211.51
1761124917311462059,185.15
1761124917496853843,178.46
1761124917667560583,165.33
1761124917834437983,161.36
1761124918017811466,178.27
1761124918187866376,160.76
1761124918330652055,135.59
1761124918477333442,139.27
1761124918625856836,144.45
1761124918776393775,146.55
1761124918957671236,175.36
1761124919135217917,172.11
1761124919308732564,165.32
1761124919481819680,162.19
1761124919649657378,157.15
1761124919828785376,170.84
1761124920060039489,218.96
1761124920312995903,242.90
1761124920554718960,230.57
1761124920733471197,170.21
1761124920897855951,156.70
1761124921072492674,167.79
1761124921244020714,160.97
1761124921409397229,156.81
1761124921576853132,161.85
1761124921746466827,163.33
1761124921909356802,152.50
1761124922056742989,140.78
1761124922207344556,146.46
1761124922354075394,141.81
1761124922534445770,175.07
1761124922702482981,155.60
1761124922870256302,159.35
1761124923040842864,165.70
1761124923245694461,195.79
1761124923396286940,143.36
1761124923557146930,153.49
1761124923685198034,123.06
1761124923889005195,149.28
1761124924048756513,153.64
1761124924203658579,150.53
1761124924395900685,180.53
1761124924590273794,186.24
1761124924755248845,158.29
1761124924923164787,163.36
1761124925097119641,165.21
1761124925272108054,168.53
1761124925444349678,166.30
1761124925669806975,215.17
1761124925841682891,165.63
1761124926068206839,220.80
1761124926237040087,157.96
1761124926427829277,185.85
1761124926612399472,172.37
1761124926765233466,148.31
1761124926921997345,151.67
1761124927098407345,171.96
1761124927264459296,160.87
1761124927440125225,168.90
1761124927601392930,155.67
1761124927744412219,137.34
1761124927893601265,144.07
1761124928031992891,133.90
1761124928196014119,159.86
1761124928374908098,168.24
1761124928591073652,208.47
1761124928790496909,193.11
1761124929012789700,209.78
1761124929222870457,202.23
1761124929424551893,189.86
1761124929610643122,180.56
1761124929783695938,166.25
1761124929970052991,178.92
1761124930137700956,160.66
1761124930306129046,160.14
1761124930469923094,156.80
1761124930638470398,163.41
1761124930799470337,152.17
1761124930964596046,158.80
1761124931138057027,164.26
1761124931308079810,163.25
1761124931503167221,189.22
1761124931733698761,225.47
1761124931959817484,220.31
1761124932256116520,279.85
1761124932434648000,160.43
1761124932657279929,212.03
1761124932834495721,167.54
1761124933013788252,170.55
1761124933204255323,180.31
1761124933373669816,164.52
1761124933538132729,159.76
1761124933706026775,158.52
1761124933879092896,166.51
1761124934047777238,161.74
1761124934205602239,150.74
1761124934401334941,189.98
1761124934635469417,227.24
1761124934859292204,217.95
1761124935090814065,223.66
1761124935330172575,221.23
1761124935492349094,157.19
1761124935650302118,152.84
1761124935822344245,167.61
1761124935991654288,164.91
1761124936172908878,173.09
1761124936335114235,155.82
1761124936498089087,156.94
1761124936674178250,170.71
1761124936875566322,194.60
1761124937046715827,164.46
1761124937235697195,182.47
1761124937457355044,212.56
1761124937672955063,209.78
1761124937939605375,258.61
1761124938144300479,194.83
1761124938309132918,158.96
1761124938478932078,164.25
1761124938652502306,167.25
1761124938828995028,168.88
1761124939006501408,170.29
1761124939170365012,155.12
1761124939321824281,142.67
1761124939460520237,133.13
1761124939613050181,146.64
1761124939769478595,151.24
1761124939912802665,139.36
1761124940097839046,175.08
1761124940265829403,162.52
1761124940470721296,191.69
1761124940687493973,204.33
1761124940901599473,203.26
1761124941077291430,169.93
1761124941223586269,140.20
1761124941369983217,141.78
1761124941523357426,148.87
1761124941687952593,160.91
1761124941858079721,158.80
1761124942046947794,183.66
1761124942225140575,171.18
1761124942399883790,168.32
1761124942565747871,158.44
1761124942735483541,162.43
1761124942907956622,168.58
1761124943107009205,192.36
1761124943271864432,159.69
1761124943440128202,161.59
1761124943609515595,160.45
1761124943817890461,203.00
1761124943978425122,154.33
1761124944145825968,162.09
1761124944285913416,135.09
1761124944452819951,160.80
1761124944632764145,172.69
1761124944797430514,157.69
1761124945056090560,243.77
1761124945253907756,191.64
1761124945396718102,137.31
1761124945545272865,143.37
1761124945694557977,144.43
1761124945850852106,149.30
1761124946078109820,221.90
1761124946408602331,308.22
1761124946684186579,269.23
1761124946965526164,264.90
1761124947119124050,148.51
1761124947332535529,208.53
1761124947501575398,161.26
1761124947662888671,154.08
1761124947850687841,181.29
1761124948024574981,167.68
1761124948188320364,158.29
1761124948365736499,167.82
1761124948551207295,177.35
1761124948727513676,171.17
1761124948910957284,178.34
1761124949114620395,195.79
1761124949370524015,249.93
1761124949642758875,263.99
1761124949862738683,215.46
1761124950028012865,159.48
1761124950195418261,159.01
1761124950382825940,181.68
1761124950562178910,171.36
1761124950722524639,153.24
1761124950887587186,160.38
1761124951055770485,160.24
1761124951228571926,163.89
1761124951384742769,148.43
1761124951549113883,156.63
1761124951707029168,152.67
1761124951898214486,181.89
1761124952106615278,199.10
1761124952336627808,225.29
1761124952598003978,255.50
1761124952810900279,205.84
1761124952980601756,160.95
1761124953129234586,143.67
1761124953284560393,149.77
1761124953430984875,141.64
1761124953611606630,176.38
1761124953790176070,173.57
1761124953960577756,165.06
1761124954128174000,163.19
1761124954298021882,163.76
1761124954461907192,158.87
1761124954606328827,137.36
1761124954761865690,146.79
1761124954968721096,198.72
1761124955172022542,192.08
1761124955348210608,171.27
1761124955556946855,199.11
1761124955752607623,175.40
1761124955925939424,167.43
1761124956105607517,172.30
1761124956288296538,177.41
1761124956465752847,169.81
1761124956659477578,188.74
1761124956840021703,175.10
1761124957021156760,174.65
1761124957204728738,177.46
1761124957379025994,165.65
1761124957546327622,160.43
1761124957757333281,202.18
1761124957973485699,203.97
1761124958195414735,211.87
1761124958410174983,205.57
1761124958574611213,157.38
1761124958772380884,186.68
1761124958922701584,146.14
1761124959071743226,143.73
1761124959220687553,144.06
1761124959401956301,175.96
1761124959583007666,175.96
1761124959762476056,173.14
1761124959940831618,169.25
1761124960108295120,157.54
1761124960266106136,153.00
1761124960431919528,158.39
1761124960636474937,199.53
1761124960837094215,191.28
1761124961043281854,192.53
1761124961265259498,214.70
1761124961438088510,167.48
1761124961592669333,150.27
1761124961746023830,146.03
1761124961913278251,162.96
1761124962082082851,157.73
1761124962248431599,160.75
1761124962433351262,179.72
1761124962605140097,165.41
1761124962776639267,164.39
1761124962956308240,174.51
1761124963121410403,154.74
1761124963316576904,188.79
1761124963473072935,150.33
1761124963674746069,194.50
1761124963877852043,194.43
1761124964104293966,221.65
1761124964312904496,200.57
1761124964536536515,214.25
1761124964737428036,190.95
1761124964906515186,159.56
1761124965054510198,143.47
1761124965201819931,142.53
1761124965347266136,140.49
1761124965535107100,182.04
1761124965708183204,165.59
1761124965876589180,160.51
1761124966068185344,178.87
1761124966236275724,161.92
1761124966451123897,204.45
1761124966663450541,206.22
1761124966861789733,182.60
1761124967089659688,220.72
1761124967339934383,240.45
1761124967519581933,171.10
1761124967692429123,166.28
1761124967846966846,150.10
1761124968003187346,149.62
1761124968178700450,169.32
1761124968342711623,157.11
1761124968507647968,158.04
1761124968692488209,179.21
1761124968847784832,150.82
1761124968994389649,142.49
1761124969155081924,155.47
1761124969330261563,171.12
1761124969505037478,169.73
1761124969729048304,214.28
1761124969955863045,219.62
1761124970123040265,154.52
1761124970264846917,138.05
1761124970406595468,136.87
1761124970550567115,139.29
1761124970699565797,144.99
1761124970865369797,161.65
1761124971030468986,159.46
1761124971201799744,164.66
1761124971378566126,171.33
1761124971554181003,169.63
1761124971743507741,183.14
1761124971918499655,166.02
1761124972096506023,170.92
1761124972313228782,209.78
1761124972487224229,167.17
1761124972734277149,240.77
1761124972953810420,215.45
1761124973131093191,166.51
1761124973273558220,134.24
1761124973414743694,135.60
1761124973567321671,147.91
1761124973709381049,137.43
1761124973883022735,168.66
1761124974041693439,150.87
1761124974211556301,164.14
1761124974391611945,172.75
1761124974558286851,161.54
1761124974720697945,153.04
1761124974901480651,172.83
1761124975090987070,180.75
1761124975305415955,202.58
1761124975559123935,240.76
1761124975823751151,251.14
1761124976028855381,194.05
1761124976263422892,225.29
1761124976515592381,245.27
1761124976727340151,201.78
1761124976956706041,214.22
1761124977206074551,236.23
1761124977432261408,216.55
1761124977626796831,183.69
1761124977767237427,133.41
1761124977907764100,135.06
1761124978065845764,150.70
1761124978214764582,140.33
1761124978399934172,180.41
1761124978558023717,151.01
1761124979132289113,166.13
1761124979298612166,161.18
1761124979454268494,147.61
1761124979597530139,136.75
